hop_name,location,code,ptr_lat,ptr_lon,ptr_city
msw1ag.02.fra3.tfbnw.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae15.pr04.vie1.tfbnw.net,vie,AT-9,48.110298,16.5697,Vienna
po204.asw04.vie1.tfbnw.net,vie,AT-9,48.110298,16.5697,Vienna
psw03.vie1.tfbnw.net,vie,AT-9,48.110298,16.5697,Vienna
msw1ar.01.vie1.tfbnw.net,vie,AT-9,48.110298,16.5697,Vienna
po181.asw01.fra2.tfbnw.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
msw1al.02.fra3.tfbnw.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
po121.asw01.dus1.tfbnw.net,dus,DE-NW,51.289501,6.76678,Dusseldorf
psw02.dus1.tfbnw.net,dus,DE-NW,51.289501,6.76678,Dusseldorf
msw1ak.01.dus1.tfbnw.net,dus,DE-NW,51.289501,6.76678,Dusseldorf
be-8-0.ibr01.ams30.ntwk.msn.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae140-0.icr03.dsm05.ntwk.msn.net,dsm,US-IA,41.534,-93.663101,Des Moines
ae31-0.icr01.fra21.ntwk.msn.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be-100-0.ibr01.fra21.ntwk.msn.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be-14-0.ibr01.ams30.ntwk.msn.net,ams,NL-NH,52.308601,4.76389,Amsterdam
be-15-0.ibr01.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae102-0.icr02.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-120-0.ibr02.fra21.ntwk.msn.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be-15-0.ibr02.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae120-0.icr01.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae27-0.lon21-96cbe-1a.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
be-3-0.ibr01.vie20.ntwk.msn.net,vie,AT-9,48.110298,16.5697,Vienna
be-1-0.ibr02.vie20.ntwk.msn.net,vie,AT-9,48.110298,16.5697,Vienna
ae168-0.rwa01.vie.ntwk.msn.net,vie,AT-9,48.110298,16.5697,Vienna
be-18-0.ibr02.pus03.ntwk.msn.net,pus,KR-26,35.179501,128.938004,Busan
be-14-0.ibr02.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae122-0.icr02.lon24.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae100-0.icr01.lon22.ntwk.msn.net,lon,GB-ENG,51.4706,-0.461941,London
ae160-0.icr03.dsm05.ntwk.msn.net,dsm,US-IA,41.534,-93.663101,Des Moines
ae32-0.ear03.fra30.ntwk.msn.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae26-0.ier01.muc30.ntwk.msn.net,muc,DE-BY,48.137798,11.6903,Munich
ae24-0.ier03.fra31.ntwk.msn.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae30-0.ier03.dus30.ntwk.msn.net,dus,DE-NW,51.289501,6.76678,Dusseldorf
ae100-0.icr01.zrh20.ntwk.msn.net,zrh,CH-ZH,47.464699,8.54917,Zurich
ae25-0.ier01.rom30.ntwk.msn.net,rom,IT-62,41.800278,12.238889,Rome
ae122-0.icr02.ams21.ntwk.msn.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae35-0.ams04-96cbe-1b.ntwk.msn.net,ams,NL-NH,52.308601,4.76389,Amsterdam
be-7-0.ibr02.mrs21.ntwk.msn.net,mrs,FR-PAC,43.439272,5.221424,Marseille
be-23-0.ibr02.mrs20.ntwk.msn.net,mrs,FR-PAC,43.439272,5.221424,Marseille
be-3-0.ibr02.hkg31.ntwk.msn.net,hkg,HK,22.320304,114.198074,Hong Kong
be-1-0.ibr02.hkg20.ntwk.msn.net,hkg,HK,22.320304,114.198074,Hong Kong
ae0.cr10-lon2.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
ae3.er1.fra7.de.zip.zayo.com,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
e17.par-thpa2-cr2.globalsecurelayer.com,par,,,,
e56.ash-eqxdc10-bb3.globalsecurelayer.com,ash,,,,
port-channel18.core3.chi1.he.net,chi,US-IL,41.9786,-87.9048,Chicago
vl211.nyc-cyx-dist-1.cdn77.com,nyc,US-NY,40.639801,-73.7789,New York
ae22-4.rt.irx.fkt.de.retn.net,fkt|de,DE-HE,50.11552,8.68417,Frankfurt am Main
if-bundle-2-2.qcore2.pye-paris.as6453.net,paris,FR,48.85341,2.3488,Paris
if-bundle-13-2.qcore1.ldn-london.as6453.net,london,GB,51.50853,-0.12574,London
port-channel6.core1.par3.he.net,par,FR-IDF,49.012798,2.55,Paris
port-channel4.core2.orf2.he.net,orf,US-VA,36.8946,-76.201202,Norfolk
port-channel29.core2.mia1.he.net,mia,US-FL,25.7932,-80.290604,Miami
RADWARE-LTD.edge9.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
po110.bs-b.sech-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae121.access-a.sech-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3-1337.bbr02.anx25.fra.de.anexia-it.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3-0.mx1.bud.hu.geant.net,bud|hu,HU-PE,47.42976,19.261093,Budapest
rtr1.fra.opendns.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
vl215.fra-drt30-dist-1.cdn77.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
fra2.decixfra.fastly.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
port-channel6.core1.lis1.he.net,lis,PT-11,38.7813,-9.13592,Lisbon
port-channel1.core1.sea2.he.net,sea,US-WA,47.449001,-122.308998,Seattle
be2923.ccr21.hkg02.atlas.cogentco.com,hkg,HK,22.320304,114.198074,Hong Kong
ae1.cr7-fra2.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
controld-edge1-fra.anycast.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae2-4.rt.cly.tpe.tw.retn.net,tpe|tw,TW-TAO,25.0777,121.233002,Taipei
ae17.cr2-par9.ip4.gtt.net,par,FR-IDF,49.012798,2.55,Paris
port-channel2252.ccr91.dca04.atlas.cogentco.com,dca,US-DC,38.8521,-77.037697,Washington
be2183.ccr22.lpl01.atlas.cogentco.com,lpl,GB-ENG,53.333599,-2.84972,Liverpool
be2994.ccr22.cle04.atlas.cogentco.com,cle,US-OH,41.411701,-81.8498,Cleveland
ae-14.r23.nwrknj03.us.bb.gin.ntt.net,nwrknj|us,,,,
ae19.mcs1.cdg12.fr.zip.zayo.com,cdg|fr,FR-IDF,49.012798,2.55,Paris
be3628.ccr42.jfk02.atlas.cogentco.com,jfk,US-NY,40.639801,-73.7789,New York
100ge0-78.core2.tor1.he.net,tor,CA-ON,43.70011,-79.4163,Toronto
port-channel8.core3.lon2.he.net,lon,GB-ENG,51.4706,-0.461941,London
TELECOM-NEW.ear6.LosAngeles1.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
po281.cr02.ngspn.nje1.imdc.com,nje,CA-ON,43.66962,-79.37525,North St.James Town
po501.ar01.ngspn.nje1.imdc.com,nje,CA-ON,43.66962,-79.37525,North St.James Town
po8-100.r4-fra1-de.as5405.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
IPTRIPLEPLA.ear2.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
a197-cr08-eth-trunk6.77.msk.mts-internet.net,msk,RU,52.8978,40.4907,Michurinsk
port-channel19.core4.mrs1.he.net,mrs,FR-PAC,43.439272,5.221424,Marseille
mx01.Frankfurt.gldn.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
bbr01.xn01.fra01.networklayer.com,fra,,,,
ae5.cbs01.xn01.fra01.networklayer.com,fra,,,,
ae0.cbs01.tg01.lon01.networklayer.com,lon,GB-ENG,51.4706,-0.461941,London
ae0.ppr04.dal10.networklayer.com,dal,US-TX,32.847099,-96.851799,Dallas
be2684.nr62.b015594-1.par05.atlas.cogentco.com,par,FR-IDF,49.012798,2.55,Paris
ae-13.r26.asbnva02.us.bb.gin.ntt.net,asbnva|us,,,,
ipv4.de-cix.ham.de.as13335.cloudflare.com,ham|de,DE-HH,53.630402,9.98823,Hamburg
BIGLEAF-NET.bear1.Washington111.Level3.net,washington,US-DC,38.89511,-77.03637,Washington
be2182.ccr21.lpl01.atlas.cogentco.com,lpl,GB-ENG,53.333599,-2.84972,Liverpool
port-channel2993.ccr91.cle04.atlas.cogentco.com,cle,US-OH,41.411701,-81.8498,Cleveland
NSONE.ear2.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
i62bsw-015-ae12.bb.ip-plus.net,bsw,,,,
ae-0.a00.sydnau06.au.bb.gin.ntt.net,sydnau|au,,,,
tor-sdnlb1-nsof.anycast.net,tor,CA-ON,43.70011,-79.4163,Toronto
tor-sdnlb2-nsof.anycast.net,tor,CA-ON,43.70011,-79.4163,Toronto
yyz-hv-001-01.p.nsof.io,yyz,CA-ON,43.6772,-79.6306,Toronto
be5298.rcr71.b019066-1.fra05.atlas.cogentco.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be4880.nr61.b019066-1.fra05.atlas.cogentco.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae5.er1.fra7.de.zip.zayo.com,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
e49.ams-eqxam5-bb4.globalsecurelayer.com,ams,,,,
ae0-u612.fra7-cr-callisto.bb.gdinf.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae0-u613.fra7-cr-callisto.bb.gdinf.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
decix-fra5.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae27.mpr1.cdg11.fr.zip.zayo.com,cdg|fr,FR-IDF,49.012798,2.55,Paris
be3684.ccr51.lhr01.atlas.cogentco.com,lhr,GB-ENG,51.4706,-0.461941,London
decix-fra10.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3.r01.fra03.icn.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae4.r02.fra02.icn.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae19.r21.fra02.mag.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae0.r21.fra02.ien.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae1.anycast-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ecix-dus.netarch.akamai.com,dus,DE-NW,51.289501,6.76678,Dusseldorf
SERVERS.COM.ear1.London1.Level3.net,london,GB,51.50853,-0.12574,London
po-2-0-0.bb1.fra1.de.m247.com,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
be-101-3905.core1n.fra2.de.m247.ro,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae5-2933.core2.buc1.ro.m247.ro,buc|ro,RO-B,44.43225,26.10626,Bucharest
de-cix1.irt1.fra19.de.as13237.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae7.irt1.dus03.de.as13237.net,dus|de,DE-NW,51.289501,6.76678,Dusseldorf
e01-ru-msk.isp-backbone.com,msk|ru,RU,52.8978,40.4907,Michurinsk
ae8.cr1-zur2.ip4.gtt.net,zur,CH-ZH,47.36667,8.55,Zurich
as6939.dusseldorf.megaport.com,dusseldorf,DE,51.22172,6.77616,Dusseldorf
100ge0-33.core2.muc1.he.net,muc,DE-BY,48.137798,11.6903,Munich
100ge0-78.core3.sof1.he.net,sof,BG-23,42.696693,23.411436,Sofia
po110.bs-a.sech-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae120.access-a.sech-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae154-2230.connect1.plxcon-fra1.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
100ge0-67.core3.sto1.he.net,sto,SE-AB,59.651901,17.9186,Stockholm
ae11.er1.ams10.nl.zip.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae10-1.fra30.core-backbone.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
vl202.bru-itx3-dist-1.cdn77.com,bru,BE-BRU,50.901402,4.48444,Brussels
xe-3-0-5-1.r01.sin02.sg.asia-ntwk.cl.network,sin|sg,SG-04,1.35019,103.994003,Singapore
fra-eq5-cr1.31173.se,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
cph-ix1-cr1-et-0-0-2-v2043.31173.se,cph,DK-84,55.617901,12.656,Copenhagen
mlm-vg4-cr2-et-0-0-3-v2029.31173.se,mlm,SE-M,55.60587,13.00073,Malmo
ae2-2029.fra10.core-backbone.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
decix2.tcr2.itx.fra.as8218.eu,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae29.tcr1.th2.par.core.as8218.eu,par,FR-IDF,49.012798,2.55,Paris
et-1-0-0.tcr2.th2.par.core.as8218.eu,par,FR-IDF,49.012798,2.55,Paris
ae24.ter4.eqx2.par.core.as8218.eu,par,FR-IDF,49.012798,2.55,Paris
planethoster-gw1.ter4.eqx2.par.cust.as8218.eu,par,FR-IDF,49.012798,2.55,Paris
as50629.dusseldorf.megaport.com,dusseldorf,DE,51.22172,6.77616,Dusseldorf
ae0-20.cr10.dus02.lwlcom.net,dus,DE-NW,51.289501,6.76678,Dusseldorf
lwlcom.dus06.xtom.de,dus,DE-NW,51.289501,6.76678,Dusseldorf
MYLOC-MANAG.ear3.Amsterdam1.Level3.net,amsterdam,NL-NH,52.37403,4.88969,Amsterdam
e36-10.spine2.ber03.de.misaka.io,ber|de,,,,
decix.fra.de.tnib.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae7-0.cr0.fra.de.tnib.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
vautron-gw.fra.de.tnib.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae9-12.rt.ldc.waw.pl.retn.net,waw|pl,PL-MZ,52.165699,20.9671,Warsaw
ae0-0.bbr01.anx25.fra.de.anexia-it.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
m9-cr03-ae11.0.msk.mts-internet.net,msk,RU,52.8978,40.4907,Michurinsk
pe02.kaliningrad.gldn.net,kaliningrad,RU,54.70649,20.51095,Kaliningrad
ae5-2074.ams10.core-backbone.com,ams,NL-NH,52.308601,4.76389,Amsterdam
coreb-ams.cdn77.com,ams,NL-NH,52.308601,4.76389,Amsterdam
r2ams2.core.init7.net,ams,NL-NH,52.308601,4.76389,Amsterdam
100ge0-36.core1.ewr2.he.net,ewr,US-NJ,40.692501,-74.168701,Newark
vlan3901.core2.fra4.de.m247.ro,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae1.pr02.ham3.tfbnw.net,ham,DE-HH,53.630402,9.98823,Hamburg
po204.asw03.ham3.tfbnw.net,ham,DE-HH,53.630402,9.98823,Hamburg
psw01.ham3.tfbnw.net,ham,DE-HH,53.630402,9.98823,Hamburg
msw1am.01.ham3.tfbnw.net,ham,DE-HH,53.630402,9.98823,Hamburg
ae0.pr02.ber1.tfbnw.net,ber,DE-BR,52.351389,13.493889,Berlin
po213.asw01.ber1.tfbnw.net,ber,DE-BR,52.351389,13.493889,Berlin
usw02.ber1.tfbnw.net,ber,DE-BR,52.351389,13.493889,Berlin
msw1af.01.ber1.tfbnw.net,ber,DE-BR,52.351389,13.493889,Berlin
vl246.prg-ttc2-cdn77-dist-1.cdn77.com,prg,CZ-PR,50.1008,14.26,Prague
vl217.fra-drt30-dist-2.cdn77.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
e36-20.spine1.ber03.de.misaka.io,ber|de,,,,
br010.frankfurt.rdsnet.ro,frankfurt,,,,
be12194.ccr41.lon13.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
VERISIGN-NE.edge7.Paris1.Level3.net,paris,FR,48.85341,2.3488,Paris
be2844.agr21.fra06.atlas.cogentco.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
Te0-0-0-0-pr1.FRA.router.colt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
xe11-0-0-sar18.FRA.router.colt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
CONTINENT-8.ear1.Frankfurt18.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
0.xe-0-1-4.p2.ams1.continent8.com,ams,NL-NH,52.308601,4.76389,Amsterdam
0.xe-2-0-1.pex1.bb.ams1.continent8.com,ams,NL-NH,52.308601,4.76389,Amsterdam
be3621.rcr71.b019066-1.fra05.atlas.cogentco.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
lag-7-0.rt0.poz.pl.geant.net,poz|pl,PL-WP,52.421001,16.8263,Poznan
r3-ber1-de.as5405.net,ber|de,DE-BR,52.351389,13.493889,Berlin
cust-syseleven.r3-ber1-de.as5405.net,ber|de,DE-BR,52.351389,13.493889,Berlin
be7941.agr62.fra05.atlas.cogentco.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
te0-0-2-0.c-root.fra05.atlas.cogentco.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
VERISIGN-NE.ear6.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
VERISIGN-NE.edge1.Marseille3.Level3.net,marseille,FR,43.29695,5.38107,Marseille
lag-5-0.rt0.gen.ch.geant.net,gen|ch,CH,46.20222,6.14569,Geneva
renater-gw.mx1.gen.ch.geant.net,gen|ch,CH,46.20222,6.14569,Geneva
et-3-1-7-ren-nr-paris1-rtr-131.noc.renater.fr,paris,FR,48.85341,2.3488,Paris
ae1-0.bbr01.anx84.nue.de.anexia-it.net,nue|de,DE-BY,49.498699,11.078056,Nuremberg
ae0-0.bbr02.anx84.nue.de.anexia-it.net,nue|de,DE-BY,49.498699,11.078056,Nuremberg
ae2-0.bbr02.anx03.vie.at.anexia-it.net,vie|at,AT-9,48.110298,16.5697,Vienna
ae0-0.bbr01.anx03.vie.at.anexia-it.net,vie|at,AT-9,48.110298,16.5697,Vienna
ae1-0.bbr01.anx04.vie.at.anexia-it.net,vie|at,AT-9,48.110298,16.5697,Vienna
router.nl-ams.k.ripe.net,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
router.nl-ams.authdns.ripe.net,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae1.akaplx.sech-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
BB-Test-gw.Nsk.gldn.net,nsk,RU,55.0415,82.9346,Novosibirsk
ae18-11.rt.rtc.rix.lv.retn.net,rix|lv,LV-RIX,56.923599,23.9711,Riga
lag-7-0.rt0.par.fr.geant.net,par|fr,FR-IDF,49.012798,2.55,Paris
ae4-0.rt1.mar.fr.geant.net,mar|fr,FR,43.29695,5.38107,Marseille
ae5.mx1.mad.es.geant.net,mad|es,ES-M,40.471926,-3.56264,Madrid
ae4.mx2.lis.pt.geant.net,lis|pt,PT-11,38.7813,-9.13592,Lisbon
hundredgige0-0-2-1.bb1n.lon2.uk.m247.ro,lon|uk,GB-ENG,51.4706,-0.461941,London
i79zhb-015-ae19.bb.ip-plus.net,zhb,,,,
i00mil-015-ae17.bb.ip-plus.net,mil,IT-25,45.6306,8.72811,Milan
Te0-0-0-0-pr2.FRA.router.colt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae11-11.rt.ntl.kiv.ua.retn.net,kiv|ua,UA,50.45466,30.5238,Kyiv
autodesk.bear1.washington111.level3.net,washington,US-DC,38.89511,-77.03637,Washington
be24.bbrt02.iad10.flexential.net,iad,US-VA,38.9445,-77.455803,"Washington, DC"
be205.bbrt02.cin01.flexential.net,cin,US-IA,42.0462,-94.789001,Carroll
be204.bbrt01.chi10.flexential.net,chi,US-IL,41.9786,-87.9048,Chicago
ae1-2.rt.vzn.ist.tr.retn.net,ist|tr,TR-34,41.261297,28.741951,Istanbul
be3193.ccr21.man01.atlas.cogentco.com,man,GB-ENG,53.353699,-2.27495,Manchester
be3192.ccr21.man01.atlas.cogentco.com,man,GB-ENG,53.353699,-2.27495,Manchester
t2c3-et-9-0-5-1.de-fra.gia.bt.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae6.er1.ams21.nl.zip.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
r1fra2.core.init7.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
r2fra2.core.init7.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
port-channel2813.ccr92.dca04.atlas.cogentco.com,dca,US-DC,38.8521,-77.037697,Washington
be3471.ccr41.jfk02.atlas.cogentco.com,jfk,US-NY,40.639801,-73.7789,New York
be3472.ccr42.jfk02.atlas.cogentco.com,jfk,US-NY,40.639801,-73.7789,New York
0.et-0-0-0.pex1.fra1.continent8.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be2278.rcr21.b038092-0.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
GRADWELL-DO.car3.London1.Level3.net,london,GB,51.50853,-0.12574,London
if-bundle-2-2.qcore2.mlv-mumbai.as6453.net,mumbai,IN-MH,19.07283,72.88261,Mumbai
if-bundle-14-2.qcore2.emrs2-marseille.as6453.net,marseille,FR,43.29695,5.38107,Marseille
if-bundle-35-2.qcore2.mlv-mumbai.as6453.net,mumbai,IN-MH,19.07283,72.88261,Mumbai
port-channel3.core1.ams2.he.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae1.3508.edge4.Tokyo4.level3.net,tokyo,JP-13,35.6895,139.69171,Tokyo
ARTERIA-NET.edge4.Tokyo4.Level3.net,tokyo,JP-13,35.6895,139.69171,Tokyo
port-channel8.core1.phx2.he.net,phx,US-AZ,33.434299,-112.012001,Phoenix
HOSTING.COM.bear1.Washington111.Level3.net,washington,US-DC,38.89511,-77.03637,Washington
vna-priv-20.inet.qwest.net,vna,,,,
be8029.ccr21.alb02.atlas.cogentco.com,alb,US-NY,42.748299,-73.801697,Albany
port-channel8022.ccr91.cle04.atlas.cogentco.com,cle,US-OH,41.411701,-81.8498,Cleveland
ae12.cs1.fra6.de.eth.zayo.com,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
jfk2-edge-03.inet.qwest.net,jfk,US-NY,40.639801,-73.7789,New York
vl214.ams-eq6-dist-2.cdn77.com,ams,NL-NH,52.308601,4.76389,Amsterdam
ae2.dar01.wdc06.networklayer.com,wdc,US-DC,38.89511,-77.03637,Washington
ae0.ppr02.wdc06.networklayer.com,wdc,US-DC,38.89511,-77.03637,Washington
po2.slr01b.wdc06.networklayer.com,wdc,US-DC,38.89511,-77.03637,Washington
ae1.ppr01.wdc07.networklayer.com,wdc,US-DC,38.89511,-77.03637,Washington
po1.slr01a.wdc07.networklayer.com,wdc,US-DC,38.89511,-77.03637,Washington
CONNECT-HOL.edge6.Washington12.Level3.net,washington,US-DC,38.89511,-77.03637,Washington
if-ae-55-2.tcore2.fnm-frankfurt.as6453.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
xe-1-4-2-2.a03.frnkge13.de.ce.gin.ntt.net,frnkge|de,,,,
ae22.cr11-fra2.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
gtt-ix0.er3.defra.as16552.net,defra,,,,
ae-1.a02.frnkge07.de.bb.gin.ntt.net,frnkge|de,,,,
ce-2-1-1.a02.frnkge07.de.ce.gin.ntt.net,frnkge|de,,,,
vl221.fra-eq8-dist-1.cdn77.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
100ge0-34.core1.ric1.he.net,ric,US-VA,37.505199,-77.319702,Richmond
pixel-factory-inc.e0-5.switch1.ric1.he.net,ric,US-VA,37.505199,-77.319702,Richmond
port-channel6.core2.zrh2.he.net,zrh,CH-ZH,47.464699,8.54917,Zurich
port-channel13.core2.atl1.he.net,atl,US-GA,33.6367,-84.428101,Atlanta
port-channel15.core2.mci3.he.net,mci,US-MO,39.2976,-94.713898,Kansas City
port-channel2.core3.mci3.he.net,mci,US-MO,39.2976,-94.713898,Kansas City
ae29.r01.sin02.ien.netarch.akamai.com,sin,SG-04,1.35019,103.994003,Singapore
ae1.r01.sin02.icn.netarch.akamai.com,sin,SG-04,1.35019,103.994003,Singapore
ae11.r02.mil01.icn.netarch.akamai.com,mil,IT-25,45.6306,8.72811,Milan
ae3.r01.zrh01.icn.netarch.akamai.com,zrh,CH-ZH,47.464699,8.54917,Zurich
ae4.r01.muc01.icn.netarch.akamai.com,muc,DE-BY,48.137798,11.6903,Munich
ae1.r01.muc01.ien.netarch.akamai.com,muc,DE-BY,48.137798,11.6903,Munich
vlan100.r03.tor104.fra03.fab.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae6.r22.fra03.ien.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae12.r21.fra03.mag.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3.r21.fra03.icn.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae14.r01.fra03.icn.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3.r01.fra02.icn.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae18.r21.fra02.mag.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae1.r25.fra02.ien.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3.decix-fra.netarch.akamai.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
100ge0-74.core3.cph1.he.net,cph,DK-84,55.617901,12.656,Copenhagen
port-channel5.core2.osl1.he.net,osl,NO-02,60.193901,11.1004,Oslo
de-cix.bb01.fra-10.leaseweb.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be-113.br02.fra-01.leaseweb.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae113.mpr1.ord6.us.zip.zayo.com,ord|us,US-IL,41.9786,-87.9048,Chicago
po-1.ce02.chi-11.us.leaseweb.net,chi|us,US-IL,41.9786,-87.9048,Chicago
po-2.ce02.fra-01.de.leaseweb.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae3.er1.ams20.nl.zip.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae4.r01.mel02.icn.netarch.akamai.com,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae4.r01.syd01.icn.netarch.akamai.com,syd,AU-NSW,-33.946098,151.177002,Sydney
lo1.r02.stem01.par04.fab.netarch.akamai.com,par,FR-IDF,49.012798,2.55,Paris
lo1.r04.spine02.par04.fab.netarch.akamai.com,par,FR-IDF,49.012798,2.55,Paris
lo1.r02.leaf01.par04.fab.netarch.akamai.com,par,FR-IDF,49.012798,2.55,Paris
be2546.ccr71.syd01.atlas.cogentco.com,syd,AU-NSW,-33.946098,151.177002,Sydney
