#IATA	size	name	lat long	country_code	city	pop	heuristic	1	2	3
RNN	medium_airport	Bornholm Airport	55.0633010864 14.7595996857	DK	Rønne	13890 0 0 0 
RNO	large_airport	Reno Tahoe International Airport	39.4990997314 -119.7679977417	US	Reno	225221 0 0 0 
ROA	large_airport	Roanoke Regional Woodrum Field	37.3255004883 -79.975402832	US	Roanoke	97032 0 0 0 
ROB	medium_airport	Roberts International Airport	6.2337899208 -10.3622999191	LR	Monrovia	939524 0 0 0 
ROC	large_airport	Greater Rochester International Airport	43.1189002991 -77.6724014282	US	Rochester	210565 0 0 0 
ROK	medium_airport	Rockhampton Airport	-23.3819007874 150.475006104	AU	Rockhampton	61724 0 0 0 
ROM	 	 Roma Airport	41.799444 12.597222	IT	Rome	2318895 0 0 0 
ROS	medium_airport	Islas Malvinas Airport	-32.9036 -60.785	AR	Rosario	1173533 0 0 0 
ROT	medium_airport	Rotorua Regional Airport	-38.1091995239 176.3170013428	NZ	Rotorua	65901 0 0 0 
ROV	medium_airport	Rostov-na-Donu Airport	47.2582015991 39.8180999756	RU	Rostov-on-Don	1074482 0 0 0 
ROW	medium_airport	Roswell International Air Center Airport	33.3016014099 -104.53099823	US	Roswell	48366 0 0 0 
ROX	medium_airport	Băneasa International Airport	44.503200531 26.1021003723	RO	Bucharest	1877155 0 0 0 
ROZ	medium_airport	Rota Naval Station Airport	36.645198822 -6.349460125	ES	Rota	28516 0 0 0 
RPN	medium_airport	Ben Ya'akov Airport	32.9809989929 35.5718994141	IL	Rosh Pina	2492 0 0 0 
RRG	medium_airport	Sir Charles Gaetan Duval Airport	-19.7576999664 63.361000061	MU	Port Mathurin	6000 0 0 0 
RRS	medium_airport	Røros Airport	62.5783996582 11.342300415	NO	Røros	3496 0 0 0 
RSA	medium_airport	Santa Rosa Airport	-36.5882987976 -64.2757034302	AR	Santa Rosa	111424 2 0 0 
RST	large_airport	Rochester International Airport	43.9082984924 -92.5	US	Rochester	106769 0 0 0 
RSU	medium_airport	Yeosu Airport	34.842300415 127.6169967651	KR	Yeosu	295538 0 0 0 
RSW	large_airport	Southwest Florida International Airport	26.5361995697 -81.7552032471	US	Fort Myers	62298 0 0 0 
RTM	medium_airport	Rotterdam Airport	51.9569015503 4.4372200966	NL	Rotterdam	598199 0 0 0 
RTW	medium_airport	Saratov Central Airport	51.5649986267 46.0466995239	RU	Saratov	863725 0 0 0 
RUA	medium_airport	Arua Airport	3.0499999523 30.9169998169	UG	Arua	55585 0 0 0 
RUH	large_airport	King Khaled International Airport	24.9575996399 46.6987991333	SA	Riyadh	4205961 0 0 0 
RUN	medium_airport	Roland Garros Airport	-20.8871002197 55.5102996826	RE	Saint-Denis	137195 0 0 0 
RUT	medium_airport	Rutland - Southern Vermont Regional Airport	43.52939987 -72.94960022	US	Rutland	16495 0 0 0 
RVK	medium_airport	Rørvik Airport Ryum	64.8383026123 11.1461000443	NO	Rørvik	2615 0 0 0 
RVN	medium_airport	Rovaniemi Airport	66.5647964478 25.8304004669	FI	Rovaniemi	34781 0 0 0 
RWI	medium_airport	Rocky Mount Wilson Regional Airport	35.856300354 -77.8918991089	US	Rocky Mount	57477 0 0 0 
RWN	medium_airport	Rivne International Airport	50.6071014404 26.1415996552	UA	Rivne	255106 0 0 0 
RXS	medium_airport	Roxas Airport	11.597700119 122.7519989014	PH	Roxas City	102688 0 0 0 
RYB	medium_airport	Staroselye Airport	58.1041984558 38.9294013977	RU	Rybinsk	216724 0 0 0 
RYG	medium_airport	Moss Airport Rygge	59.3788986206 10.7855997086	NO	Rygge	2567 0 0 0 
RYN	medium_airport	Royan-Médis Airport	45.6281013489 -0.9725000262	FR	Royan/Médis	2550 3 0 0 
RZA	medium_airport	Santa Cruz Airport	-50.0165 -68.5792	AR	Santa Cruz	3397 0 0 0 
RZE	medium_airport	Rzeszów-Jasionka Airport	50.1100006104 22.0189990997	PL	Rzeszów	158382 0 0 0 
SAF	medium_airport	Santa Fe Municipal Airport	35.617099762 -106.088996887	US	Santa Fe	67947 0 0 0 
SAH	medium_airport	Sana'a International Airport	15.4763002396 44.2196998596	YE	Sana'a	1937451 0 0 0 
SAL	medium_airport	El Salvador International Airport	13.4408998489 -89.0557022095	SV	San Salvador	525990 0 0 0 
SAN	large_airport	San Diego International Airport	32.7336006165 -117.1900024414	US	San Diego	1307402 0 0 0 
SAO	medium_airport	Campo de Marte Airport	-23.5090999603 -46.6377983093	BR	São Paulo	10021295 0 0 0 
SAT	large_airport	San Antonio International Airport	29.533700943 -98.4698028564	US	San Antonio	1327407 0 0 0 
SAV	large_airport	Savannah Hilton Head International Airport	32.12760162 -81.20210266	US	Savannah	136286 0 0 0 
SAW	large_airport	Sabiha Gökçen International Airport	40.898601532 29.3092002869	TR	Istanbul	11174257 0 0 0 
SAY	medium_airport	Siena / Ampugnano Airport	43.2563018799 11.2550001144	IT	Siena	42867 0 0 0 
SBA	medium_airport	Santa Barbara Municipal Airport	34.42620087 -119.8399963	US	Santa Barbara	88410 0 0 0 
SBH	medium_airport	Gustaf III Airport	17.9043998718 -62.8436012268	BL	Gustavia	5988 0 0 0 
SBN	large_airport	South Bend Regional Airport	41.7086982727 -86.3172988892	US	South Bend	101168 0 0 0 
SBP	medium_airport	San Luis County Regional Airport	35.2368011475 -120.641998291	US	San Luis Obispo	45119 0 0 0 
SBU	medium_airport	Springbok Airport	-29.6893005371 17.9395999908	ZA	Springbok	10438 0 0 0 
SBW	medium_airport	Sibu Airport	2.2616000175 111.9850006104	MY	Sibu	198239 0 0 0 
SBY	medium_airport	Salisbury Ocean City Wicomico Regional Airport	38.3404998779 -75.5102996826	US	Salisbury	30343 0 0 0 
SBZ	medium_airport	Sibiu International Airport	45.7855987549 24.091299057	RO	Sibiu	151894 0 0 0 
SCE	medium_airport	University Park Airport	40.8493003845 -77.8487014771	US	State College	42034 0 0 0 
SCL	large_airport	Comodoro Arturo Merino Benítez International Airport	-33.3930015564 -70.7857971191	CL	Santiago	4837295 0 0 0 
SCN	medium_airport	Saarbrücken Airport	49.2145996094 7.1095099449	DE	Saarbrücken	181227 0 0 0 
SCO	medium_airport	Aktau Airport	43.8600997925 51.091999054	KZ	Aktau	147443 2 0 0 
SCQ	large_airport	Santiago de Compostela Airport	42.8963012695 -8.415140152	ES	Santiago de Compostela	95092 0 0 0 
SCU	medium_airport	Antonio Maceo International Airport	19.9698009491 -75.8354034424	CU	Santiago	555865 2 0 0 
SCV	medium_airport	Suceava Stefan cel Mare Airport	47.6875 26.3540992737	RO	Suceava	105796 0 0 0 
SCW	medium_airport	Syktyvkar Airport	61.6469993591 50.8451004028	RU	Syktyvkar	230139 0 0 0 
SDB	medium_airport	Langebaanweg Airport	-32.9688987732 18.1602993011	ZA	Saldanha	68284 0 0 0 
SDD	medium_airport	Lubango Airport	-14.9246997833 13.5749998093	AO	Lubango	102541 0 0 0 
SDE	medium_airport	Vicecomodoro Angel D. La Paz Aragonés Airport	-27.7655563354 -64.3099975586	AR	Santiago del Estero	354692 0 0 0 
SDF	large_airport	Louisville International Standiford Field	38.1744003296 -85.736000061	US	Louisville	243639 0 0 0 
SDJ	medium_airport	Sendai Airport	38.1397018433 140.917007446	JP	Sendai	1063103 0 0 0 
SDK	medium_airport	Sandakan Airport	5.9008998871 118.0589981079	MY	Sandakan	392288 0 0 0 
SDL	medium_airport	Sundsvall-Härnösand Airport	62.5280990601 17.4438991547	SE	Sundsvall/ Härnösand	48463 3 0 0 
SDP	medium_airport	Sand Point Airport	55.3149986267 -160.5229949951	US	Sand Point	976 0 0 0 
SDQ	large_airport	Las Américas International Airport	18.4297008514 -69.6688995361	DO	Santo Domingo	2201941 0 0 0 
SDR	medium_airport	Santander Airport	43.4271011353 -3.8200099468	ES	Santander	182700 0 0 0 
SDU	medium_airport	Santos Dumont Airport	-22.9104995728 -43.1631011963	BR	Rio De Janeiro	6023699 0 0 0 
SDV	medium_airport	Sde Dov Airport	32.1147003174 34.7821998596	IL	Tel Aviv	250000 0 0 0 
SDY	medium_airport	Sidney Richland Municipal Airport	47.70690155 -104.1930008	US	Sidney	5191 0 0 0 
SEA	large_airport	Seattle Tacoma International Airport	47.4490013123 -122.3089981079	US	Seattle	608660 0 0 0 
SEB	medium_airport	Sabha Airport	26.9869995117 14.4724998474	LY	Sabha	130000 0 0 0 
SEN	medium_airport	Southend Airport	51.5713996887 0.695555985	GB	Southend	163377 0 0 0 
SFA	medium_airport	Sfax Thyna International Airport	34.7179985046 10.6909999847	TN	Sfax	277278 0 0 0 
SFB	large_airport	Orlando Sanford International Airport	28.7775993347 -81.2375030518	US	Orlando	238300 0 0 0 
SFN	medium_airport	Sauce Viejo Airport	-31.7117 -60.8117	AR	Santa Fe	489505 0 0 0 
SFO	large_airport	San Francisco International Airport	37.6189994812 -122.375	US	San Francisco	805235 0 0 0 
SFQ	medium_airport	Şanlıurfa Airport	37.0942993164 38.8470993042	TR	Şanlıurfa	449549 0 0 0 
SFS	medium_airport	Subic Bay International Airport	14.7944002151 120.2710037231	PH	Olongapo City	221178 0 0 0 
SFT	medium_airport	Skellefteå Airport	64.6248016357 21.0769004822	SE	Skellefteå	30839 0 0 0 
SGC	medium_airport	Surgut Airport	61.3437004089 73.401802063	RU	Surgut	300367 2 0 0 
SGD	medium_airport	Sønderborg Airport	54.9644012451 9.7917299271	DK	Sønderborg	27033 0 0 0 
SGF	large_airport	Springfield Branson National Airport	37.24570084 -93.38860321	US	Springfield	159498 0 0 0 
SGI	medium_airport	Mushaf Air Base	32.0485992432 72.6650009155	PK	Sargodha	542603 0 0 0 
SGN	large_airport	Tan Son Nhat International Airport	10.8187999725 106.652000427	VN	Ho Chi Minh City	3467331 0 0 0 
SHA	large_airport	Shanghai Hongqiao International Airport	31.1979007721 121.3359985352	CN	Shanghai	14608512 0 0 0 
SHE	large_airport	Taoxian Airport	41.6398010254 123.483001709	CN	Shenyang	3512192 0 0 0 
SHJ	large_airport	Sharjah International Airport	25.3285999298 55.51720047	AE	Sharjah	543733 0 0 0 
SHL	medium_airport	Shillong Airport	25.7035999298 91.9786987305	IN	Shillong	132842 0 0 0 
SHM	medium_airport	Nanki Shirahama Airport	33.6622009277 135.363998413	JP	Shirahama	23180 0 0 0 
SHP	medium_airport	Shanhaiguan Airport	39.9681015015 119.731002808	CN	Qinhuangdao	759718 0 0 0 
SHR	medium_airport	Sheridan County Airport	44.7691993713 -106.9800033569	US	Sheridan	17444 0 0 0 
SHV	large_airport	Shreveport Regional Airport	32.4466018677 -93.8255996704	US	Shreveport	199311 0 0 0 
SIA	medium_airport	Xiguan Airport	34.376701355 109.1200027466	CN	Xi'an	3225812 0 0 0 
SID	medium_airport	Amílcar Cabral International Airport	16.741399765 -22.9493999481	CV	Espargos	6173 0 0 0 
SIG	medium_airport	Fernando Luis Ribas Dominicci Airport	18.4568004608 -66.0980987549	PR	San Juan	418140 0 0 0 
SIJ	medium_airport	Siglufjordur Airport	66.1333007813 -18.9167003632	IS	Siglufjordur	1190 0 0 0 
SIN	large_airport	Singapore Changi International Airport	1.3501900434 103.9940032959	SG	Singapore	3547809 0 0 0 
SIP	large_airport	Simferopol International Airport	45.0522003174 33.9751014709	UA	Simferopol	358108 0 0 0 
SIR	medium_airport	Sion Airport	46.2196006775 7.3267598152	CH	Sion	28045 0 0 0 
SIT	medium_airport	Sitka Rocky Gutierrez Airport	57.0471000671 -135.3619995117	US	Sitka	8881 0 0 0 
SJC	large_airport	Norman Y. Mineta San Jose International Airport	37.3625984192 -121.9290008545	US	San Jose	945942 0 0 0 
SJD	large_airport	Los Cabos International Airport	23.1518001556 -109.7210006714	MX	San José del Cabo	48518 0 0 0 
SJI	medium_airport	San Jose Airport	12.3614997864 121.04699707	PH	San Jose	118807 2 0 0 
SJJ	large_airport	Sarajevo International Airport	43.8246002197 18.3314990997	BA	Sarajevo	696731 0 0 0 
SJK	medium_airport	Professor Urbano Ernesto Stumpf Airport	-23.2292003632 -45.8614997864	BR	Sao jose dos Campos	613764 0 0 0 
SJO	medium_airport	Juan Santamaria International Airport	9.9938602448 -84.2088012695	CR	San Jose	335007 2 0 0 
SJT	medium_airport	San Angelo Regional Mathis Field	31.3577003479 -100.4960021973	US	San Angelo	93200 0 0 0 
SJU	large_airport	Luis Munoz Marin International Airport	18.4393997192 -66.0018005371	PR	San Juan	418140 0 0 0 
SJW	medium_airport	Shijiazhuang Daguocun International Airport	38.2807006836 114.6969985962	CN	Shijiazhuang	1992474 0 0 0 
SKA	large_airport	Fairchild Air Force Base	47.6151008606 -117.65599823	US	Spokane	208916 0 0 0 
SKB	medium_airport	Robert L. Bradshaw International Airport	17.3111991882 -62.7187004089	KN	Basseterre	12920 0 0 0 
SKD	medium_airport	Samarkand Airport	39.7005004883 66.9838027954	UZ	Samarkand	319366 0 0 0 
SKF	medium_airport	Lackland Air Force Base (Kelly Field Annex) Airport	29.38419914 -98.58110046	US	San Antonio	1327407 0 0 0 
SKG	large_airport	Thessaloniki Macedonia International Airport	40.5196990967 22.9708995819	GR	Thessaloniki	354290 0 0 0 
SKO	medium_airport	Sadiq Abubakar III International Airport	12.9162998199 5.2071900368	NG	Sokoto	563861 0 0 0 
SKP	medium_airport	Skopje Alexander the Great Airport	41.9616012573 21.6214008331	MK	Skopje	474889 0 0 0 
SKS	medium_airport	Vojens Skrydstrup Airport	55.2256011963 9.2639303207	DK	Vojens	8019 0 0 0 
SKT	large_airport	Sialkot Airport	32.5355567932 74.3638916016	PK	Sialkot	477396 0 0 0 
SKX	medium_airport	Saransk Airport	54.1251296997 45.2122573853	RU	Saransk	303394 0 0 0 
SKZ	medium_airport	Sukkur Airport	27.7220001221 68.7917022705	PK	Mirpur Khas	215657 0 0 0 
SLA	medium_airport	Martin Miguel De Guemes International Airport	-24.8560009003 -65.4861984253	AR	Salta	512686 0 0 0 
SLC	large_airport	Salt Lake City International Airport	40.7883987427 -111.9779968262	US	Salt Lake City	186440 0 0 0 
SLE	medium_airport	Salem Municipal Airport/McNary Field	44.90950012 -123.0029984	US	Salem	154637 0 0 0 
SLK	medium_airport	Adirondack Regional Airport	44.3852996826 -74.206199646	US	Saranac Lake	5406 0 0 0 
SLL	medium_airport	Salalah Airport	17.0387001038 54.0913009644	OM	Salalah	163140 0 0 0 
SLM	medium_airport	Salamanca Airport	40.9520988464 -5.5019898415	ES	Salamanca	155619 2 0 0 
SLN	medium_airport	Salina Municipal Airport	38.7910003662 -97.6521987915	US	Salina	47707 0 0 0 
SLP	medium_airport	Ponciano Arriaga International Airport	22.2542991638 -100.930999756	MX	San Luis Potosí	677704 0 0 0 
SLU	medium_airport	George F. L. Charles Airport	14.0202 -60.992901	LC	Castries	20000 0 0 0 
SLV	large_airport	Shimla Airport	31.0818004608 77.0680007935	IN	Shimla	173503 0 0 0 
SLW	medium_airport	Plan De Guadalupe International Airport	25.5494995117 -100.9290008545	MX	Saltillo	621250 0 0 0 
SLY	medium_airport	Salekhard Airport	66.5907974243 66.611000061	RU	Salekhard	38025 0 0 0 
SLZ	medium_airport	Marechal Cunha Machado International Airport	-2.5853600502 -44.2341003418	BR	São Luís	917237 0 0 0 
SMF	large_airport	Sacramento International Airport	38.695400238 -121.591003418	US	Sacramento	466488 0 0 0 
SMR	medium_airport	Simón Bolívar International Airport	11.1196 -74.2306	CO	Santa Marta	431781 0 0 0 
SMW	medium_airport	Smara Airport	26.7318000793 -11.6847000122	EH	Smara	42056 0 0 0 
SMX	medium_airport	Santa Maria Pub/Capt G Allan Hancock Field	34.89889908 -120.4570007	US	Santa Maria	99553 0 0 0 
SNA	large_airport	John Wayne Airport-Orange County Airport	33.67570114 -117.8679962	US	Santa Ana	324528 0 0 0 
SNC	medium_airport	General Ulpiano Paez Airport	-2.2049899101 -80.988899231	EC	Salinas	43862 0 0 0 
SNF	medium_airport	Sub Teniente Nestor Arias Airport	10.2786998749 -68.7552032471	VE	San Felipe	76766 0 0 0 
SNN	large_airport	Shannon Airport	52.7019996643 -8.9248199463	IE	Shannon	9673 0 0 0 
SNU	medium_airport	Abel Santamaria Airport	22.4922008514 -79.9436035156	CU	Santa Clara	250512 0 0 0 
SNZ	medium_airport	Santa Cruz Airport	-22.9323997498 -43.7191009521	BR	Rio De Janeiro	6023699 0 0 0 
SOB	medium_airport	Sármellék International Airport	46.6864013672 17.1590995789	HU	Sármellék	1836 0 0 0 
SOF	large_airport	Sofia Airport	42.6966934204 23.4114360809	BG	Sofia	1152556 0 0 0 
SON	medium_airport	Santo Pekoa International Airport	-15.5050001144 167.220001221	VU	Luganville	13397 0 0 0 
SOO	medium_airport	Söderhamn Airport	61.2615013123 17.0991001129	SE	Söderhamn	12022 0 0 0 
SOQ	medium_airport	Sorong (Jefman) Airport	-0.9263579845 131.1210021973	ID	Sorong-Papua Island	125535 3 0 0 
SOT	medium_airport	Sodankyla Airport	67.3949966431 26.6191005707	FI	Sodankyla	8942 0 0 0 
SOU	large_airport	Southampton Airport	50.9502983093 -1.3567999601	GB	Southampton	246201 0 0 0 
SOZ	medium_airport	Solenzara (BA 126) Air Base	41.9244003296 9.4060001373	FR	Solenzara	1150 0 0 0 
SPD	medium_airport	Saidpur Airport	25.7591991425 88.9088973999	BD	Saidpur	199422 0 0 0 
SPI	large_airport	Abraham Lincoln Capital Airport	39.84410095 -89.67790222	US	Springfield	116250 0 0 0 
SPM	medium_airport	Spangdahlem Air Base	49.9726982117 6.6925001144	DE	Trier	100129 0 0 0 
SPP	medium_airport	Menongue Airport	-14.6576004028 17.7198009491	AO	Menongue	32203 0 0 0 
SPR	medium_airport	San Pedro Airport	17.9139003754 -87.9710998535	BZ	San Pedro	8418 0 0 0 
SPS	large_airport	Sheppard Air Force Base-Wichita Falls Municipal Airport	33.98880005 -98.49189758	US	Wichita Falls	104553 0 0 0 
SPU	medium_airport	Split Airport	43.538898468 16.2980003357	HR	Split	176314 0 0 0 
SQQ	medium_airport	Šiauliai International Airport	55.893901825 23.3950004578	LT	Šiauliai	130587 0 0 0 
SQW	medium_airport	Skive Airport	56.550201416 9.1729803085	DK	Skive	20815 0 0 0 
SRE	medium_airport	Juana Azurduy De Padilla Airport	-19.0070991516 -65.2886962891	BO	Sucre	224838 0 0 0 
SRP	medium_airport	Stord Airport	59.7919006348 5.3408498764	NO	Leirvik	11028 0 0 0 
SRQ	large_airport	Sarasota Bradenton International Airport	27.3953990936 -82.554397583	US	Sarasota/Bradenton	49546 3 0 0 
SRT	medium_airport	Soroti Airport	1.7276899815 33.6227989197	UG	Soroti	56400 0 0 0 
SRX	medium_airport	Gardabya Airport	31.0634994507 16.5949993134	LY	Sirt	128123 0 0 0 
SRY	medium_airport	Dasht-e Naz Airport	36.635799408 53.1935997009	IR	Sari	255396 0 0 0 
SRZ	medium_airport	El Trompillo Airport	-17.8115997314 -63.1715011597	BO	Santa Cruz	1364389 0 0 0 
SSA	large_airport	Deputado Luiz Eduardo Magalhães International Airport	-12.9086112976 -38.3224983215	BR	Salvador	2711840 0 0 0 
SSE	medium_airport	Solapur Airport	17.6280002594 75.9347991943	IN	Solapur	997281 0 0 0 
SSG	medium_airport	Malabo Airport	3.7552700043 8.7087202072	GQ	Malabo	155963 0 0 0 
SSH	medium_airport	Sharm El Sheikh International Airport	27.9773006439 34.3950004578	EG	Sharm el-Sheikh	12000 0 0 0 
SSY	medium_airport	Mbanza Congo Airport	-6.2698998451 14.2469997406	AO	Mbanza Congo	24220 0 0 0 
SSZ	medium_airport	Base Aérea de Santos Airport	-23.9280567169 -46.2997207642	BR	Guarujá	310424 0 0 0 
STH	large_airport	Stockholm-Arlanda Airport	59.6519012451 17.9186000824	SE	Stockholm	1253309 0 0 0 
STI	medium_airport	Cibao International Airport	19.4060993195 -70.6046981812	DO	Santiago	1200000 2 0 0 
STL	large_airport	Lambert St Louis International Airport	38.7486991882 -90.3700027466	US	St Louis	319294 0 0 0 
STM	medium_airport	Maestro Wilson Fonseca Airport	-2.4247219563 -54.7858314514	BR	Santarém	189047 0 0 0 
STN	large_airport	London Stansted Airport	51.8849983215 0.2349999994	GB	London	7556900 0 0 0 
STR	large_airport	Stuttgart Airport	48.6898994446 9.2219600677	DE	Stuttgart	589793 0 0 0 
STS	medium_airport	Charles M. Schulz Sonoma County Airport	38.50899887 -122.8130035	US	Santa Rosa	167815 0 0 0 
STW	medium_airport	Stavropol Shpakovskoye Airport	45.1091995239 42.1128005981	RU	Stavropol	702879 2 0 0 
STY	medium_airport	Nueva Hesperides International Airport	-31.4384994507 -57.9852981567	UY	Salto	99823 0 0 0 
SUB	large_airport	Juanda International Airport	-7.3798298836 112.7870025635	ID	Surabaya	2374658 0 0 0 
SUF	medium_airport	Lamezia Terme Airport	38.9053993225 16.2423000336	IT	Lamezia Terme	70501 0 0 0 
SUG	medium_airport	Surigao Airport	9.7558383256 125.480947495	PH	Surigao City	87832 0 0 0 
SUI	medium_airport	Sukhumi Dranda Airport	42.8582000732 41.1281013489	GE	Sukhumi	81546 0 0 0 
SUJ	medium_airport	Satu Mare Airport	47.7033004761 22.8857002258	RO	Satu Mare	112490 2 0 0 
SUN	medium_airport	Friedman Memorial Airport	43.50439835 -114.2959976	US	Hailey	7960 0 0 0 
SUV	medium_airport	Nausori International Airport	-18.0433006287 178.5590057373	FJ	Suva	77366 0 0 0 
SUX	large_airport	Sioux Gateway Col. Bud Day Field	42.40259933 -96.38439941	US	Sioux City	82684 0 0 0 
SVD	medium_airport	E. T. Joshua Airport	13.1443004608 -61.210899353	VC	Kingstown	24518 0 0 0 
SVG	large_airport	Stavanger Airport Sola	58.876701355 5.6377801895	NO	Stavanger	121610 0 0 0 
SVJ	medium_airport	Svolvær Helle Airport	68.2433013916 14.6691999435	NO	Svolvær	4197 0 0 0 
SVL	medium_airport	Savonlinna Airport	61.9430999756 28.9451007843	FI	Savonlinna	27353 0 0 0 
SVO	large_airport	Sheremetyevo International Airport	55.9725990295 37.4146003723	RU	Moscow	10381222 0 0 0 
SVP	medium_airport	Kuito Airport	-12.4046001434 16.9473991394	AO	Kuito	113624 0 0 0 
SVQ	medium_airport	Sevilla Airport	37.4179992676 -5.8931097984	ES	Sevilla	703206 0 0 0 
SVX	large_airport	Koltsovo Airport	56.7430992126 60.8027000427	RU	Yekaterinburg	1349772 0 0 0 
SWA	medium_airport	Shantou Waisha Airport	23.4269008636 116.7620010376	CN	Shantou	1333973 0 0 0 
SWD	medium_airport	Seward Airport	60.1268997192 -149.4190063477	US	Seward	2693 0 0 0 
SWF	medium_airport	Stewart International Airport	41.5041007996 -74.1047973633	US	Newburgh	28866 0 0 0 
SWS	medium_airport	Swansea Airport	51.6053009033 -4.0678300858	GB	Swansea	170883 0 0 0 
SWT	medium_airport	Strezhevoy Airport	60.709400177 77.6600036621	RU	Strezhevoy	44784 0 0 0 
SXB	medium_airport	Strasbourg Airport	48.5382995605 7.6282300949	FR	Strasbourg	274845 0 0 0 
SXE	medium_airport	West Sale Airport	-38.090827 146.965335	AU	Sale	13186 0 0 0 
SXF	large_airport	Berlin-Schönefeld International Airport	52.3800010681 13.5225000381	DE	Berlin	3426354 0 0 0 
SXL	medium_airport	Sligo Airport	54.2802009583 -8.5992097855	IE	Sligo	20228 0 0 0 
SXM	large_airport	Princess Juliana International Airport	18.0410003662 -63.1088981628	SX	Philipsburg	1400 0 0 0 
SXQ	medium_airport	Soldotna Airport	60.4757003784 -151.033996582	US	Soldotna	4163 0 0 0 
SXR	medium_airport	Sheikh ul Alam Airport	33.9870986938 74.7742004395	IN	Srinagar	975857 2 0 0 
SXZ	medium_airport	Siirt Airport	37.9789009094 41.8404006958	TR	Siirt	114034 0 0 0 
SYD	large_airport	Sydney Kingsford Smith International Airport	-33.9460983276 151.1770019531	AU	Sydney	4627345 0 0 0 
SYO	medium_airport	Shonai Airport	38.8121986389 139.787002563	JP	Shonai	210667 0 0 0 
SYQ	medium_airport	Tobias Bolanos International Airport	9.9570503235 -84.1398010254	CR	San Jose	335007 2 0 0 
SYR	large_airport	Syracuse Hancock International Airport	43.1111984253 -76.106300354	US	Syracuse	145170 0 0 0 
SYT	medium_airport	Saint-Yan Airport	46.4124984741 4.0132598877	FR	Saint-Yan	1112 0 0 0 
SYX	large_airport	Sanya Phoenix International Airport	18.3029003143 109.4120025635	CN	Sanya	144753 0 0 0 
SYY	medium_airport	Stornoway Airport	58.2155990601 -6.3311100006	GB	Stornoway	5423 0 0 0 
SYZ	large_airport	Shiraz Shahid Dastghaib International Airport	29.5391998291 52.5898017883	IR	Shiraz	1249942 0 0 0 
SZA	medium_airport	Soyo Airport	-6.1410899162 12.3718004227	AO	Soyo	67491 0 0 0 
SZB	medium_airport	Sultan Abdul Aziz Shah International Airport	3.1305799484 101.5490036011	MY	Subang	708296 0 0 0 
SZF	medium_airport	Samsun Çarşamba Airport	41.2545013428 36.5671005249	TR	Samsun	394050 0 0 0 
SZG	medium_airport	Salzburg Airport	47.7933006287 13.0043001175	AT	Salzburg	150269 0 0 0 
SZV	medium_airport	Guangfu Airport	31.2630996704 120.4010009766	CN	Suzhou	1343091 2 0 0 
SZX	large_airport	Shenzhen Bao'an International Airport	22.6392993927 113.8109970093	CN	Shenzhen	3000000 0 0 0 
SZZ	medium_airport	Szczecin-Goleniów Solidarność Airport	53.5847015381 14.9021997452	PL	Goleniow	22505 0 0 0 
TAB	medium_airport	Tobago-Crown Point Airport	11.1497001648 -60.8321990967	TT	Scarborough	17000 0 0 0 
TAE	medium_airport	Daegu Airport	35.8941001892 128.658996582	KR	Daegu	2566540 0 0 0 
TAG	medium_airport	Tagbilaran Airport	9.6640796661 123.8529968262	PH	Tagbilaran City	86411 0 0 0
TAK	medium_airport	Takamatsu Airport	34.2141990662 134.01600647	JP	Takamatsu	334223 0 0 0 
TAM	medium_airport	General Francisco Javier Mina International Airport	22.2964000702 -97.8658981323	MX	Tampico	309003 2 0 0 
TAO	medium_airport	Liuting Airport	36.2661018372 120.374000549	CN	Qingdao	1642245 0 0 0 
TAP	medium_airport	Tapachula International Airport	14.7943000793 -92.3700027466	MX	Tapachula	197961 0 0 0 
TAR	medium_airport	Taranto / Grottaglie Airport	40.5175018311 17.4032001495	IT	Grottaglie	31320 0 0 0 
TAS	large_airport	Tashkent International Airport	41.257900238 69.2811965942	UZ	Tashkent	1978028 0 0 0 
TAT	medium_airport	Poprad-Tatry Airport	49.073600769 20.2411003113	SK	Poprad	57431 0 0 0 
TAY	medium_airport	Tartu Airport	58.3074989319 26.6903991699	EE	Tartu	101092 0 0 0 
TAZ	medium_airport	Daşoguz Airport	41.761100769 59.8266983032	TM	Daşoguz	166500 0 0 0 
TBB	medium_airport	Dong Tac Airport	13.0495996475 109.333999634	VN	Tuy Hoa	69596 0 0 0 
TBH	medium_airport	Romblon Airport	12.3109998703 122.084999084	PH	Romblon	15316 0 0 0 
TBJ	medium_airport	Tabarka 7 Novembre Airport	36.9799995422 8.8769397736	TN	Tabarka	13712 0 0 0 
TBN	medium_airport	Waynesville-St. Robert Regional Forney field	37.74160004 -92.14070129	US	Fort Leonard Wood	15061 0 0 0 
TBP	medium_airport	Capitan FAP Pedro Canga Rodriguez Airport	-3.5525300503 -80.381401062	PE	Tumbes	109223 0 0 0 
TBS	large_airport	Tbilisi International Airport	41.6692008972 44.95470047	GE	Tbilisi	1049498 0 0 0 
TBT	medium_airport	Tabatinga Airport	-4.2556700706 -69.935798645	BR	Tabatinga	28229 2 0 0 
TBU	medium_airport	Fua'amotu International Airport	-21.2411994934 -175.1499938965	TO	Nuku'alofa	22400 0 0 0 
TBW	medium_airport	Donskoye Airport	52.806098938 41.48279953	RU	Tambov	290933 0 0 0 
TBZ	large_airport	Tabriz International Airport	38.1338996887 46.2350006104	IR	Tabriz	1424641 0 0 0 
